#This is the fibers geometry file for AESOP
#This file was first written at: Tue Apr  5 16:30:01 CEST 2016
#Original filename: /home/tdwelly/4most/OpSim/inputs_to_system_model/AESOP/info_2016-04-05/aesop-cfg.json
#This file contains one entry per Fiber/Positioner, and gives the coordinates and details of each fiber
#Other info:
#Pitch is 9.542mm between fibres
#Fibe size is 0.085, so 1.43 asec
#Plate scale is 0.0594 mm/asec
#FoV is 535mm = 2.502 degrees diameter
#Rad curve 4,653 mm
#Patrol requirement is 11.5mm, but in practice they expect 12.3mm +/- 0.5 (so 11.8-12.8mm)
#Description of columns:
#Index  Name        Format    Description
#-----  ----------- --------- --------------------------------------------------------------------------------
#1      id          integer   Fiber identification number
#2      x0_mm       float     offset of the fiber base position from the FoV centre in the x-direction (mm)
#3      y0_mm       float     offset of the fiber base position from the FoV centre in the x-direction (mm)
#4      res         integer   code giving the resolution code of the fiber (1=low res, 2=high res)
#5      sector      integer   ID of the sky fiber allocation sector that this fiber lies within
#6      EdgeFlag    integer   Flag set if the fiber is at edge of field (0=middle;1=border;2=edge;3=corner)
#7      Spectro     string    HR, LR-A, LR-B
#8      Slitlet     integer   Slitlet within spectrograph
#9      Slitpos     integer   Slitpos within slitlet
#-----  ----------- --------- --------------------------------------------------------------------------------
id            x0_mm     y0_mm       res      sector  EdgeFlag  Spectro  Slitlet  Slitpos
1825          95.7561   107.3348    2       -1       -1      HR        18       18
1826          95.7512   116.8737    1       -1       -1    LR-A        18       18
1827          95.7459   126.4121    1       -1       -1    LR-B        18       17
1828          95.7402   135.9499    2       -1       -1      HR        18       17
1829          95.7341   145.4872    1       -1       -1    LR-A        18       17
1830          95.7276   155.0238    1       -1       -1    LR-B        18       16
1831          95.7206   164.5597    2       -1       -1      HR        18       16
1832          95.7133   174.0950    1       -1       -1    LR-A        18       16
1833          95.7055   183.6295    1       -1       -1    LR-B        18       15
1834          95.6973   193.1632    2       -1       -1      HR        18       15
1835          95.6887   202.6960    1       -1       -1    LR-A        18       15
1836          95.6797   212.2280    1       -1       -1    LR-B        18       14
1837         103.9983  -212.2280    1       -1       -1    LR-A        15       29
1838         104.0081  -202.6960    1       -1       -1    LR-B        15       29
1839         104.0175  -193.1632    2       -1       -1      HR        15       29
1840         104.0264  -183.6295    1       -1       -1    LR-A        15       28
1841         104.0348  -174.0950    1       -1       -1    LR-B        15       28
1842         104.0428  -164.5597    2       -1       -1      HR        15       28
1843         104.0504  -155.0238    1       -1       -1    LR-A        15       27
1844         104.0574  -145.4872    1       -1       -1    LR-B        15       27
1845         104.0641  -135.9499    2       -1       -1      HR        15       27
1846         104.0703  -126.4121    1       -1       -1    LR-A        15       26
1847         104.0760  -116.8737    1       -1       -1    LR-B        15       26
1848         104.0813  -107.3348    2       -1       -1      HR        15       26
1849         104.0862   -97.7955    1       -1       -1    LR-A        15       25
1850         104.0906   -88.2557    1       -1       -1    LR-B        15       25
1851         104.0945   -78.7155    2       -1       -1      HR        15       25
1852         104.0980   -69.1750    1       -1       -1    LR-A        15       24
1853         104.1010   -59.6342    1       -1       -1    LR-B        15       24
1854         104.1036   -50.0932    2       -1       -1      HR        15       24
1855         104.1058   -40.5519    1       -1       -1    LR-A        15       23
1856         104.1074   -31.0104    1       -1       -1    LR-B        15       23
1857         104.1087   -21.4688    2       -1       -1      HR        15       23
1858         104.1095   -11.9272    1       -1       -1    LR-A        15       22
1859         104.1098    -2.3854    1       -1       -1    LR-B        15       22
1860         104.1097     7.1563    2       -1       -1      HR        15       22
1861         104.1091    16.6980    1       -1       -1    LR-A        15       21
1862         104.1081    26.2397    1       -1       -1    LR-B        15       21
1863         104.1067    35.7812    2       -1       -1      HR        15       21
1864         104.1047    45.3225    1       -1       -1    LR-A        15       20
1865         104.1024    54.8637    1       -1       -1    LR-B        15       20
1866         104.0996    64.4047    2       -1       -1      HR        15       20
1867         104.0963    73.9453    1       -1       -1    LR-A        15       19
1868         104.0926    83.4856    1       -1       -1    LR-B        15       19
1869         104.0884    93.0256    2       -1       -1      HR        15       19
1870         104.0838   102.5652    1       -1       -1    LR-A        15       18
1871         104.0787   112.1043    1       -1       -1    LR-B        15       18
1872         104.0732   121.6430    2       -1       -1      HR        15       18
1873         104.0672   131.1811    1       -1       -1    LR-A        15       17
1874         104.0608   140.7186    1       -1       -1    LR-B        15       17
1875         104.0540   150.2556    2       -1       -1      HR        15       17
1876         104.0466   159.7919    1       -1       -1    LR-A        15       16
1877         104.0389   169.3275    1       -1       -1    LR-B        15       16
1878         104.0306   178.8623    2       -1       -1      HR        15       16
1879         104.0220   188.3964    1       -1       -1    LR-A        15       15
1880         104.0129   197.9297    1       -1       -1    LR-B        15       15
1881         104.0033   207.4621    2       -1       -1      HR        15       15
1882         112.3219  -207.4621    2       -1       -1      HR        16       29
1883         112.3323  -197.9297    1       -1       -1    LR-A        16       29
1884         112.3421  -188.3964    1       -1       -1    LR-B        16       29
1885         112.3515  -178.8623    2       -1       -1      HR        16       28
1886         112.3604  -169.3275    1       -1       -1    LR-A        16       28
1887         112.3688  -159.7919    1       -1       -1    LR-B        16       28
1888         112.3767  -150.2556    2       -1       -1      HR        16       27
1889         112.3841  -140.7186    1       -1       -1    LR-A        16       27
1890         112.3910  -131.1811    1       -1       -1    LR-B        16       27
1891         112.3975  -121.6430    2       -1       -1      HR        16       26
1892         112.4034  -112.1043    1       -1       -1    LR-A        16       26
1893         112.4089  -102.5652    1       -1       -1    LR-B        16       26
1894         112.4139   -93.0256    2       -1       -1      HR        16       25
1895         112.4184   -83.4856    1       -1       -1    LR-A        16       25
1896         112.4224   -73.9453    1       -1       -1    LR-B        16       25
1897         112.4259   -64.4047    2       -1       -1      HR        16       24
1898         112.4290   -54.8637    1       -1       -1    LR-A        16       24
1899         112.4315   -45.3225    1       -1       -1    LR-B        16       24
1900         112.4336   -35.7812    2       -1       -1      HR        16       23
1901         112.4352   -26.2397    1       -1       -1    LR-A        16       23
1902         112.4363   -16.6980    1       -1       -1    LR-B        16       23
1903         112.4369    -7.1563    2       -1       -1      HR        16       22
1904         112.4370     2.3854    1       -1       -1    LR-A        16       22
1905         112.4366    11.9272    1       -1       -1    LR-B        16       22
1906         112.4358    21.4688    2       -1       -1      HR        16       21
1907         112.4344    31.0104    1       -1       -1    LR-A        16       21
1908         112.4326    40.5519    1       -1       -1    LR-B        16       21
1909         112.4303    50.0932    2       -1       -1      HR        16       20
1910         112.4275    59.6342    1       -1       -1    LR-A        16       20
1911         112.4242    69.1750    1       -1       -1    LR-B        16       20
1912         112.4204    78.7155    2       -1       -1      HR        16       19
1913         112.4162    88.2557    1       -1       -1    LR-A        16       19
1914         112.4114    97.7955    1       -1       -1    LR-B        16       19
1915         112.4062   107.3348    2       -1       -1      HR        16       18
1916         112.4005   116.8737    1       -1       -1    LR-A        16       18
1917         112.3943   126.4121    1       -1       -1    LR-B        16       18
1918         112.3876   135.9499    2       -1       -1      HR        16       17
1919         112.3804   145.4872    1       -1       -1    LR-A        16       17
1920         112.3728   155.0238    1       -1       -1    LR-B        16       17
1921         112.3646   164.5597    2       -1       -1      HR        16       16
1922         112.3560   174.0950    1       -1       -1    LR-A        16       16
1923         112.3469   183.6295    1       -1       -1    LR-B        16       16
1924         112.3373   193.1632    2       -1       -1      HR        16       15
1925         112.3272   202.6960    1       -1       -1    LR-A        16       15
1926         120.6458  -202.6960    1       -1       -1    LR-B        16       15
1927         120.6567  -193.1632    2       -1       -1      HR        16       14
1928         120.6670  -183.6295    1       -1       -1    LR-A        16       14
1929         120.6768  -174.0950    1       -1       -1    LR-B        16       14
1930         120.6861  -164.5597    2       -1       -1      HR        16       13
1931         120.6948  -155.0238    1       -1       -1    LR-A        16       13
1932         120.7031  -145.4872    1       -1       -1    LR-B        16       13
1933         120.7108  -135.9499    2       -1       -1      HR        16       12
1934         120.7179  -126.4121    1       -1       -1    LR-A        16       12
1935         120.7246  -116.8737    1       -1       -1    LR-B        16       12
1936         120.7307  -107.3348    2       -1       -1      HR        16       11
1937         120.7364   -97.7955    1       -1       -1    LR-A        16       11
1938         120.7415   -88.2557    1       -1       -1    LR-B        16       11
1939         120.7460   -78.7155    2       -1       -1      HR        16       10
1940         120.7501   -69.1750    1       -1       -1    LR-A        16       10
1941         120.7536   -59.6342    1       -1       -1    LR-B        16       10
1942         120.7566   -50.0932    2       -1       -1      HR        16        9
1943         120.7591   -40.5519    1       -1       -1    LR-A        16        9
1944         120.7611   -31.0104    1       -1       -1    LR-B        16        9
1945         120.7625   -21.4688    2       -1       -1      HR        16        8
1946         120.7634   -11.9272    1       -1       -1    LR-A        16        8
1947         120.7638    -2.3854    1       -1       -1    LR-B        16        8
1948         120.7637     7.1563    2       -1       -1      HR        16        7
1949         120.7630    16.6980    1       -1       -1    LR-A        16        7
1950         120.7618    26.2397    1       -1       -1    LR-B        16        7
1951         120.7601    35.7812    2       -1       -1      HR        16        6
1952         120.7579    45.3225    1       -1       -1    LR-A        16        6
1953         120.7552    54.8637    1       -1       -1    LR-B        16        6
1954         120.7519    64.4047    2       -1       -1      HR        16        5
1955         120.7481    73.9453    1       -1       -1    LR-A        16        5
1956         120.7438    83.4856    1       -1       -1    LR-B        16        5
1957         120.7390    93.0256    2       -1       -1      HR        16        4
1958         120.7336   102.5652    1       -1       -1    LR-A        16        4
1959         120.7277   112.1043    1       -1       -1    LR-B        16        4
1960         120.7213   121.6430    2       -1       -1      HR        16        3
1961         120.7144   131.1811    1       -1       -1    LR-A        16        3
1962         120.7070   140.7186    1       -1       -1    LR-B        16        3
1963         120.6990   150.2556    2       -1       -1      HR        16        2
1964         120.6905   159.7919    1       -1       -1    LR-A        16        2
1965         120.6815   169.3275    1       -1       -1    LR-B        16        2
1966         120.6720   178.8623    2       -1       -1      HR        16        1
1967         120.6619   188.3964    1       -1       -1    LR-A        16        1
1968         120.6513   197.9297    1       -1       -1    LR-B        16        1
1969         128.9700  -197.9297    1       -1       -1    LR-A        15       14
1970         128.9813  -188.3964    1       -1       -1    LR-B        15       14
1971         128.9920  -178.8623    2       -1       -1      HR        15       14
1972         129.0022  -169.3275    1       -1       -1    LR-A        15       13
1973         129.0119  -159.7919    1       -1       -1    LR-B        15       13
1974         129.0209  -150.2556    2       -1       -1      HR        15       13
1975         129.0295  -140.7186    1       -1       -1    LR-A        15       12
1976         129.0374  -131.1811    1       -1       -1    LR-B        15       12
1977         129.0448  -121.6430    2       -1       -1      HR        15       12
1978         129.0517  -112.1043    1       -1       -1    LR-A        15       11
1979         129.0579  -102.5652    1       -1       -1    LR-B        15       11
1980         129.0637   -93.0256    2       -1       -1      HR        15       11
1981         129.0688   -83.4856    1       -1       -1    LR-A        15       10
1982         129.0734   -73.9453    1       -1       -1    LR-B        15       10
1983         129.0775   -64.4047    2       -1       -1      HR        15       10
1984         129.0810   -54.8637    1       -1       -1    LR-A        15        9
1985         129.0839   -45.3225    1       -1       -1    LR-B        15        9
1986         129.0863   -35.7812    2       -1       -1      HR        15        9
1987         129.0881   -26.2397    1       -1       -1    LR-A        15        8
1988         129.0894   -16.6980    1       -1       -1    LR-B        15        8
1989         129.0901    -7.1563    2       -1       -1      HR        15        8
1990         129.0902     2.3854    1       -1       -1    LR-A        15        7
1991         129.0898    11.9272    1       -1       -1    LR-B        15        7
1992         129.0888    21.4688    2       -1       -1      HR        15        7
1993         129.0873    31.0104    1       -1       -1    LR-A        15        6
1994         129.0852    40.5519    1       -1       -1    LR-B        15        6
1995         129.0825    50.0932    2       -1       -1      HR        15        6
1996         129.0793    59.6342    1       -1       -1    LR-A        15        5
1997         129.0755    69.1750    1       -1       -1    LR-B        15        5
1998         129.0712    78.7155    2       -1       -1      HR        15        5
1999         129.0663    88.2557    1       -1       -1    LR-A        15        4
2000         129.0609    97.7955    1       -1       -1    LR-B        15        4
2001         129.0549   107.3348    2       -1       -1      HR        15        4
2002         129.0483   116.8737    1       -1       -1    LR-A        15        3
2003         129.0412   126.4121    1       -1       -1    LR-B        15        3
2004         129.0335   135.9499    2       -1       -1      HR        15        3
2005         129.0253   145.4872    1       -1       -1    LR-A        15        2
2006         129.0165   155.0238    1       -1       -1    LR-B        15        2
2007         129.0071   164.5597    2       -1       -1      HR        15        2
2008         128.9972   174.0950    1       -1       -1    LR-A        15        1
2009         128.9867   183.6295    1       -1       -1    LR-B        15        1
2010         128.9757   193.1632    2       -1       -1      HR        15        1
2011         137.2943  -193.1632    2       -1       -1      HR        18       14
2012         137.3060  -183.6295    1       -1       -1    LR-A        18       14
2013         137.3172  -174.0950    1       -1       -1    LR-B        18       13
2014         137.3277  -164.5597    2       -1       -1      HR        18       13
2015         137.3377  -155.0238    1       -1       -1    LR-A        18       13
2016         137.3471  -145.4872    1       -1       -1    LR-B        18       12
2017         137.3558  -135.9499    2       -1       -1      HR        18       12
2018         137.3640  -126.4121    1       -1       -1    LR-A        18       12
2019         137.3716  -116.8737    1       -1       -1    LR-B        18       11
2020         137.3786  -107.3348    2       -1       -1      HR        18       11
2021         137.3850   -97.7955    1       -1       -1    LR-A        18       11
2022         137.3908   -88.2557    1       -1       -1    LR-B        18       10
2023         137.3960   -78.7155    2       -1       -1      HR        18       10
2024         137.4006   -69.1750    1       -1       -1    LR-A        18       10
2025         137.4046   -59.6342    1       -1       -1    LR-B        18        9
2026         137.4080   -50.0932    2       -1       -1      HR        18        9
2027         137.4108   -40.5519    1       -1       -1    LR-A        18        9
2028         137.4131   -31.0104    1       -1       -1    LR-B        18        8
2029         137.4147   -21.4688    2       -1       -1      HR        18        8
2030         137.4157   -11.9272    1       -1       -1    LR-A        18        8
2031         137.4162    -2.3854    1       -1       -1    LR-B        18        7
2032         137.4160     7.1563    2       -1       -1      HR        18        7
2033         137.4153    16.6980    1       -1       -1    LR-A        18        7
2034         137.4140    26.2397    1       -1       -1    LR-B        18        6
2035         137.4120    35.7812    2       -1       -1      HR        18        6
2036         137.4095    45.3225    1       -1       -1    LR-A        18        6
2037         137.4064    54.8637    1       -1       -1    LR-B        18        5
2038         137.4026    64.4047    2       -1       -1      HR        18        5
2039         137.3983    73.9453    1       -1       -1    LR-A        18        5
2040         137.3934    83.4856    1       -1       -1    LR-B        18        4
2041         137.3879    93.0256    2       -1       -1      HR        18        4
2042         137.3818   102.5652    1       -1       -1    LR-A        18        4
2043         137.3752   112.1043    1       -1       -1    LR-B        18        3
2044         137.3679   121.6430    2       -1       -1      HR        18        3
2045         137.3600   131.1811    1       -1       -1    LR-A        18        3
2046         137.3515   140.7186    1       -1       -1    LR-B        18        2
2047         137.3425   150.2556    2       -1       -1      HR        18        2
2048         137.3328   159.7919    1       -1       -1    LR-A        18        2
2049         137.3225   169.3275    1       -1       -1    LR-B        18        1
2050         137.3117   178.8623    2       -1       -1      HR        18        1
2051         137.3003   188.3964    1       -1       -1    LR-A        18        1
2052         145.6188  -188.3964    1       -1       -1    LR-B        17       14
2053         145.6309  -178.8623    2       -1       -1      HR        17       13
2054         145.6424  -169.3275    1       -1       -1    LR-A        17       13
2055         145.6533  -159.7919    1       -1       -1    LR-B        17       13
2056         145.6635  -150.2556    2       -1       -1      HR        17       12
2057         145.6731  -140.7186    1       -1       -1    LR-A        17       12
2058         145.6821  -131.1811    1       -1       -1    LR-B        17       12
2059         145.6905  -121.6430    2       -1       -1      HR        17       11
2060         145.6982  -112.1043    1       -1       -1    LR-A        17       11
2061         145.7053  -102.5652    1       -1       -1    LR-B        17       11
2062         145.7118   -93.0256    2       -1       -1      HR        17       10
2063         145.7176   -83.4856    1       -1       -1    LR-A        17       10
2064         145.7228   -73.9453    1       -1       -1    LR-B        17       10
2065         145.7274   -64.4047    2       -1       -1      HR        17        9
2066         145.7313   -54.8637    1       -1       -1    LR-A        17        9
2067         145.7346   -45.3225    1       -1       -1    LR-B        17        9
2068         145.7373   -35.7812    2       -1       -1      HR        17        8
2069         145.7394   -26.2397    1       -1       -1    LR-A        17        8
2070         145.7408   -16.6980    1       -1       -1    LR-B        17        8
2071         145.7415    -7.1563    2       -1       -1      HR        17        7
2072         145.7417     2.3854    1       -1       -1    LR-A        17        7
2073         145.7412    11.9272    1       -1       -1    LR-B        17        7
2074         145.7401    21.4688    2       -1       -1      HR        17        6
2075         145.7384    31.0104    1       -1       -1    LR-A        17        6
2076         145.7360    40.5519    1       -1       -1    LR-B        17        6
2077         145.7330    50.0932    2       -1       -1      HR        17        5
2078         145.7294    59.6342    1       -1       -1    LR-A        17        5
2079         145.7252    69.1750    1       -1       -1    LR-B        17        5
2080         145.7203    78.7155    2       -1       -1      HR        17        4
2081         145.7148    88.2557    1       -1       -1    LR-A        17        4
2082         145.7086    97.7955    1       -1       -1    LR-B        17        4
2083         145.7018   107.3348    2       -1       -1      HR        17        3
2084         145.6944   116.8737    1       -1       -1    LR-A        17        3
2085         145.6864   126.4121    1       -1       -1    LR-B        17        3
2086         145.6777   135.9499    2       -1       -1      HR        17        2
2087         145.6684   145.4872    1       -1       -1    LR-A        17        2
2088         145.6585   155.0238    1       -1       -1    LR-B        17        2
2089         145.6479   164.5597    2       -1       -1      HR        17        1
2090         145.6367   174.0950    1       -1       -1    LR-A        17        1
2091         145.6249   183.6295    1       -1       -1    LR-B        17        1
2092         153.9433  -183.6295    1       -1       -1    LR-A        20       13
2093         153.9558  -174.0950    1       -1       -1    LR-B        20       13
2094         153.9676  -164.5597    2       -1       -1      HR        20       13
2095         153.9788  -155.0238    1       -1       -1    LR-A        20       12
2096         153.9893  -145.4872    1       -1       -1    LR-B        20       12
2097         153.9991  -135.9499    2       -1       -1      HR        20       12
2098         154.0083  -126.4121    1       -1       -1    LR-A        20       11
2099         154.0168  -116.8737    1       -1       -1    LR-B        20       11
2100         154.0246  -107.3348    2       -1       -1      HR        20       11
2101         154.0318   -97.7955    1       -1       -1    LR-A        20       10
2102         154.0383   -88.2557    1       -1       -1    LR-B        20       10
2103         154.0441   -78.7155    2       -1       -1      HR        20       10
2104         154.0493   -69.1750    1       -1       -1    LR-A        20        9
2105         154.0538   -59.6342    1       -1       -1    LR-B        20        9
2106         154.0576   -50.0932    2       -1       -1      HR        20        9
2107         154.0608   -40.5519    1       -1       -1    LR-A        20        8
2108         154.0633   -31.0104    1       -1       -1    LR-B        20        8
2109         154.0651   -21.4688    2       -1       -1      HR        20        8
2110         154.0663   -11.9272    1       -1       -1    LR-A        20        7
2111         154.0668    -2.3854    1       -1       -1    LR-B        20        7
2112         154.0666     7.1563    2       -1       -1      HR        20        7
2113         154.0658    16.6980    1       -1       -1    LR-A        20        6
2114         154.0643    26.2397    1       -1       -1    LR-B        20        6
2115         154.0621    35.7812    2       -1       -1      HR        20        6
2116         154.0593    45.3225    1       -1       -1    LR-A        20        5
2117         154.0558    54.8637    1       -1       -1    LR-B        20        5
2118         154.0516    64.4047    2       -1       -1      HR        20        5
2119         154.0468    73.9453    1       -1       -1    LR-A        20        4
2120         154.0413    83.4856    1       -1       -1    LR-B        20        4
2121         154.0351    93.0256    2       -1       -1      HR        20        4
2122         154.0283   102.5652    1       -1       -1    LR-A        20        3
2123         154.0208   112.1043    1       -1       -1    LR-B        20        3
2124         154.0126   121.6430    2       -1       -1      HR        20        3
2125         154.0038   131.1811    1       -1       -1    LR-A        20        2
2126         153.9943   140.7186    1       -1       -1    LR-B        20        2
2127         153.9841   150.2556    2       -1       -1      HR        20        2
2128         153.9733   159.7919    1       -1       -1    LR-A        20        1
2129         153.9618   169.3275    1       -1       -1    LR-B        20        1
2130         153.9496   178.8623    2       -1       -1      HR        20        1
2131         162.2678  -178.8623    2       -1       -1      HR        19       13
2132         162.2806  -169.3275    1       -1       -1    LR-A        19       13
2133         162.2928  -159.7919    1       -1       -1    LR-B        19       12
2134         162.3042  -150.2556    2       -1       -1      HR        19       12
2135         162.3149  -140.7186    1       -1       -1    LR-A        19       12
2136         162.3249  -131.1811    1       -1       -1    LR-B        19       11
2137         162.3342  -121.6430    2       -1       -1      HR        19       11
2138         162.3428  -112.1043    1       -1       -1    LR-A        19       11
2139         162.3507  -102.5652    1       -1       -1    LR-B        19       10
2140         162.3579   -93.0256    2       -1       -1      HR        19       10
2141         162.3644   -83.4856    1       -1       -1    LR-A        19       10
2142         162.3702   -73.9453    1       -1       -1    LR-B        19        9
2143         162.3753   -64.4047    2       -1       -1      HR        19        9
2144         162.3797   -54.8637    1       -1       -1    LR-A        19        9
2145         162.3834   -45.3225    1       -1       -1    LR-B        19        8
2146         162.3864   -35.7812    2       -1       -1      HR        19        8
2147         162.3887   -26.2397    1       -1       -1    LR-A        19        8
2148         162.3903   -16.6980    1       -1       -1    LR-B        19        7
2149         162.3911    -7.1563    2       -1       -1      HR        19        7
2150         162.3913     2.3854    1       -1       -1    LR-A        19        7
2151         162.3908    11.9272    1       -1       -1    LR-B        19        6
2152         162.3895    21.4688    2       -1       -1      HR        19        6
2153         162.3876    31.0104    1       -1       -1    LR-A        19        6
2154         162.3850    40.5519    1       -1       -1    LR-B        19        5
2155         162.3816    50.0932    2       -1       -1      HR        19        5
2156         162.3776    59.6342    1       -1       -1    LR-A        19        5
2157         162.3729    69.1750    1       -1       -1    LR-B        19        4
2158         162.3674    78.7155    2       -1       -1      HR        19        4
2159         162.3613    88.2557    1       -1       -1    LR-A        19        4
2160         162.3544    97.7955    1       -1       -1    LR-B        19        3
2161         162.3469   107.3348    2       -1       -1      HR        19        3
2162         162.3386   116.8737    1       -1       -1    LR-A        19        3
2163         162.3296   126.4121    1       -1       -1    LR-B        19        2
2164         162.3200   135.9499    2       -1       -1      HR        19        2
2165         162.3096   145.4872    1       -1       -1    LR-A        19        2
2166         162.2986   155.0238    1       -1       -1    LR-B        19        1
2167         162.2868   164.5597    2       -1       -1      HR        19        1
2168         162.2743   174.0950    1       -1       -1    LR-A        19        1
2169         170.5923  -174.0950    1       -1       -1    LR-B        22       13
2170         170.6054  -164.5597    2       -1       -1      HR        22       12
2171         170.6178  -155.0238    1       -1       -1    LR-A        22       12
2172         170.6294  -145.4872    1       -1       -1    LR-B        22       12
2173         170.6403  -135.9499    2       -1       -1      HR        22       11
2174         170.6505  -126.4121    1       -1       -1    LR-A        22       11
2175         170.6599  -116.8737    1       -1       -1    LR-B        22       11
2176         170.6686  -107.3348    2       -1       -1      HR        22       10
2177         170.6765   -97.7955    1       -1       -1    LR-A        22       10
2178         170.6837   -88.2557    1       -1       -1    LR-B        22       10
2179         170.6902   -78.7155    2       -1       -1      HR        22        9
2180         170.6959   -69.1750    1       -1       -1    LR-A        22        9
2181         170.7009   -59.6342    1       -1       -1    LR-B        22        9
2182         170.7052   -50.0932    2       -1       -1      HR        22        8
2183         170.7087   -40.5519    1       -1       -1    LR-A        22        8
2184         170.7114   -31.0104    1       -1       -1    LR-B        22        8
2185         170.7135   -21.4688    2       -1       -1      HR        22        7
2186         170.7148   -11.9272    1       -1       -1    LR-A        22        7
2187         170.7153    -2.3854    1       -1       -1    LR-B        22        7
2188         170.7151     7.1563    2       -1       -1      HR        22        6
2189         170.7142    16.6980    1       -1       -1    LR-A        22        6
2190         170.7125    26.2397    1       -1       -1    LR-B        22        6
2191         170.7101    35.7812    2       -1       -1      HR        22        5
2192         170.7070    45.3225    1       -1       -1    LR-A        22        5
2193         170.7031    54.8637    1       -1       -1    LR-B        22        5
2194         170.6985    64.4047    2       -1       -1      HR        22        4
2195         170.6932    73.9453    1       -1       -1    LR-A        22        4
2196         170.6870    83.4856    1       -1       -1    LR-B        22        4
2197         170.6802    93.0256    2       -1       -1      HR        22        3
2198         170.6727   102.5652    1       -1       -1    LR-A        22        3
2199         170.6643   112.1043    1       -1       -1    LR-B        22        3
2200         170.6553   121.6430    2       -1       -1      HR        22        2
2201         170.6455   131.1811    1       -1       -1    LR-A        22        2
2202         170.6350   140.7186    1       -1       -1    LR-B        22        2
2203         170.6237   150.2556    2       -1       -1      HR        22        1
2204         170.6117   159.7919    1       -1       -1    LR-A        22        1
2205         170.5990   169.3275    1       -1       -1    LR-B        22        1
2206         178.9168  -169.3275    1       -1       -1    LR-A        21       12
2207         178.9301  -159.7919    1       -1       -1    LR-B        21       12
2208         178.9427  -150.2556    2       -1       -1      HR        21       12
2209         178.9545  -140.7186    1       -1       -1    LR-A        21       11
2210         178.9655  -131.1811    1       -1       -1    LR-B        21       11
2211         178.9758  -121.6430    2       -1       -1      HR        21       11
2212         178.9853  -112.1043    1       -1       -1    LR-A        21       10
2213         178.9940  -102.5652    1       -1       -1    LR-B        21       10
2214         179.0020   -93.0256    2       -1       -1      HR        21       10
2215         179.0091   -83.4856    1       -1       -1    LR-A        21        9
2216         179.0155   -73.9453    1       -1       -1    LR-B        21        9
2217         179.0211   -64.4047    2       -1       -1      HR        21        9
2218         179.0260   -54.8637    1       -1       -1    LR-A        21        8
2219         179.0300   -45.3225    1       -1       -1    LR-B        21        8
2220         179.0333   -35.7812    2       -1       -1      HR        21        8
2221         179.0359   -26.2397    1       -1       -1    LR-A        21        7
2222         179.0376   -16.6980    1       -1       -1    LR-B        21        7
2223         179.0386    -7.1563    2       -1       -1      HR        21        7
2224         179.0387     2.3854    1       -1       -1    LR-A        21        6
2225         179.0382    11.9272    1       -1       -1    LR-B        21        6
2226         179.0368    21.4688    2       -1       -1      HR        21        6
2227         179.0347    31.0104    1       -1       -1    LR-A        21        5
2228         179.0318    40.5519    1       -1       -1    LR-B        21        5
2229         179.0281    50.0932    2       -1       -1      HR        21        5
2230         179.0236    59.6342    1       -1       -1    LR-A        21        4
2231         179.0184    69.1750    1       -1       -1    LR-B        21        4
2232         179.0124    78.7155    2       -1       -1      HR        21        4
2233         179.0056    88.2557    1       -1       -1    LR-A        21        3
2234         178.9981    97.7955    1       -1       -1    LR-B        21        3
2235         178.9898   107.3348    2       -1       -1      HR        21        3
2236         178.9806   116.8737    1       -1       -1    LR-A        21        2
2237         178.9708   126.4121    1       -1       -1    LR-B        21        2
2238         178.9601   135.9499    2       -1       -1      HR        21        2
2239         178.9487   145.4872    1       -1       -1    LR-A        21        1
2240         178.9365   155.0238    1       -1       -1    LR-B        21        1
2241         178.9235   164.5597    2       -1       -1      HR        21        1
2242         187.2410  -164.5597    2       -1       -1      HR        24       12
2243         187.2546  -155.0238    1       -1       -1    LR-A        24       12
2244         187.2674  -145.4872    1       -1       -1    LR-B        24       11
2245         187.2793  -135.9499    2       -1       -1      HR        24       11
2246         187.2905  -126.4121    1       -1       -1    LR-A        24       11
2247         187.3008  -116.8737    1       -1       -1    LR-B        24       10
2248         187.3103  -107.3348    2       -1       -1      HR        24       10
2249         187.3190   -97.7955    1       -1       -1    LR-A        24       10
2250         187.3270   -88.2557    1       -1       -1    LR-B        24        9
2251         187.3340   -78.7155    2       -1       -1      HR        24        9
2252         187.3403   -69.1750    1       -1       -1    LR-A        24        9
2253         187.3458   -59.6342    1       -1       -1    LR-B        24        8
2254         187.3505   -50.0932    2       -1       -1      HR        24        8
2255         187.3543   -40.5519    1       -1       -1    LR-A        24        8
2256         187.3573   -31.0104    1       -1       -1    LR-B        24        7
2257         187.3596   -21.4688    2       -1       -1      HR        24        7
2258         187.3610   -11.9272    1       -1       -1    LR-A        24        7
2259         187.3616    -2.3854    1       -1       -1    LR-B        24        6
2260         187.3614     7.1563    2       -1       -1      HR        24        6
2261         187.3604    16.6980    1       -1       -1    LR-A        24        6
2262         187.3586    26.2397    1       -1       -1    LR-B        24        5
2263         187.3559    35.7812    2       -1       -1      HR        24        5
2264         187.3525    45.3225    1       -1       -1    LR-A        24        5
2265         187.3482    54.8637    1       -1       -1    LR-B        24        4
2266         187.3432    64.4047    2       -1       -1      HR        24        4
2267         187.3373    73.9453    1       -1       -1    LR-A        24        4
2268         187.3306    83.4856    1       -1       -1    LR-B        24        3
2269         187.3231    93.0256    2       -1       -1      HR        24        3
2270         187.3148   102.5652    1       -1       -1    LR-A        24        3
